id,approximation,detail_level_1,detail_level_2,detail_level_3,detail_level_4
tt3387266,[-1.32751679 -1.36397733],[-0.69076187  0.41870812],[-2.83594384  0.72310129 -0.62189852  0.        ],"[-0.74549342 -1.47986459 -4.44533384 -4.54491463 -2.79964514 -0.57542148
  0.        ]","[ 0.32362389 -1.55316231  1.78144419 -3.17910453  0.54948077 -2.15704168
  0.21621318  1.21663161 -0.80815308  1.66259228 -0.50063275  1.1039018
  0.        ]"
tt3387520,[ 2.91598131 -5.52750227],[5.03126036 0.44168849],[3.61081878 0.60363852 0.22335821 0.        ],"[ 3.5521689   0.79304991 -0.606261   -0.0529625  -0.30255081 -0.11488473
  0.        ]","[ 3.35264619e+00 -2.23791280e-01  1.61312258e+00 -1.00988671e+00
  3.20175389e-01 -9.23644998e-01  6.73714460e-01  1.01124485e-01
  4.44470620e-04  3.93449392e-01 -2.66447987e-02  2.29958605e-01
  0.00000000e+00]"
tt3387542,[ 2.11964911 -3.78636552],[5.2395383  0.02327199],[ 3.16017581  0.33080532 -0.00412304  0.        ],"[ 3.95273671  1.53286292  0.07254515 -0.00880756 -0.01264265 -0.02753362
  0.        ]","[ 4.59129100e+00 -9.52958924e-01  1.77613738e+00 -4.44709792e-01
  1.14151543e-01 -5.69982860e-02  1.43351282e-02  2.78247147e-02
  2.91929427e-03  5.83654945e-03 -9.05457011e-03  3.19909112e-02
  0.00000000e+00]"
tt3393786,[ 2.62220198 -4.74343296],[5.09433306 0.105095  ],[3.47441182 0.79420207 0.07706269 0.        ],"[ 3.95666092e+00  6.63531323e-01 -2.71574327e-01  1.30939992e-03
  1.15744538e-02 -2.34045385e-02  0.00000000e+00]","[ 4.06752877 -0.48665468  1.46871005 -0.87151259  0.21180187 -0.28096868
  0.0835479   0.03675935  0.02917923  0.07169215 -0.00742077  0.04055381
  0.        ]"
tt3397884,[-1.30949831 -0.84788402],[1.09360974 0.67608605],[-3.47455109 -1.12778036 -0.13473834  0.        ],"[-0.5570631  -2.73172707 -5.06014764 -2.63234318 -1.45682811 -0.52175301
  0.        ]","[ 0.09159539 -0.95267819  0.556695   -3.16440305  1.13565564 -2.22886821
  0.55949498  0.29340368 -0.33203362  1.09636627 -0.47173433  0.67851654
  0.        ]"
tt3401882,[ 2.60611789 -4.69122612],[5.51307726 0.07473554],[3.46853252 0.54948499 0.04679442 0.        ],"[ 4.10576383  1.15175148 -0.03296165  0.03772508  0.05608298 -0.02907914
  0.        ]","[ 2.57679107 -0.80602942  2.07855656 -0.81590361  0.28393752 -0.31050887
  0.0606138   0.04500256  0.02822992  0.02914669 -0.00939934  0.04321671
  0.        ]"
tt3402236,[3.47136195 0.02342379],[ 3.78401572 -0.22909163],[ 2.95268461 -0.192986   -0.10534746  0.        ],"[ 3.52911582  0.17163591 -2.53822477 -1.06438753 -0.81508101 -0.25453374
  0.        ]","[ 3.80126364 -1.00786623  1.93909653 -1.11005495 -0.19629231 -0.59625501
  0.13104655  0.3939487  -0.18443865  0.31427295 -0.03068212 -0.03530744
  0.        ]"
tt3410834,[ 2.36328042 -4.31064911],[4.84959478 0.14047933],[3.97267614 0.58397559 0.08957394 0.        ],"[ 4.22236489  0.28181027 -0.2646875  -0.12535186 -0.05166079 -0.01035088
  0.        ]","[ 4.33040557e+00 -6.03266048e-01  9.19500731e-01 -6.98225316e-01
  2.17532033e-01 -3.86019680e-01  8.47972798e-02  7.10654276e-02
  5.33288868e-03  9.52310136e-02 -3.13187590e-04  4.86600191e-02
  0.00000000e+00]"
tt3411444,[ 1.98128229 -0.55897013],[2.26825755 0.25319265],[ 1.4277722  -0.75558334 -0.35729578  0.        ],"[ 1.87125799  1.34411787 -2.54013574 -2.1281587  -1.11596371 -0.20143375
  0.        ]","[ 2.17565894 -0.98058952 -0.15072931  0.86178207 -0.24633382 -0.87586353
 -0.07620884 -0.06424488  0.24922253  0.11392945 -0.08739779  0.4016183
  0.        ]"
tt3416828,[ 2.86780694 -5.27941136],[5.97602579 0.23282732],[ 3.53024765  0.78985067 -0.03364616  0.        ],"[ 3.23705824  1.46318197  0.25000659  0.04873993 -0.04646341 -0.16036311
  0.        ]","[ 2.95145388 -0.23469626  1.31918958 -0.11166909  0.08969802 -0.07727733
  0.09326727  0.00516326  0.00802833  0.06874683 -0.02137435  0.075567
  0.        ]"
tt3427252,[ 3.34365801 -6.28381018],[5.20217826 0.43653764],[2.98399062 0.72685811 0.45357965 0.        ],"[ 3.13877703  1.1885268  -0.03905872 -0.33338674  0.12908432  0.04090837
  0.        ]","[ 3.33297184 -0.76208472  1.62807803 -0.52366068  0.34436431 -0.37606871
  0.12162867  0.06133664  0.1048022   0.17549738  0.02065814  0.03302936
  0.        ]"
tt3450650,[ 2.38069079 -4.60226973],[4.37357632 0.475625  ],[2.781326   0.30600939 0.37860822 0.        ],"[ 3.7413594   1.31831072 -0.69648294 -0.6877741  -0.40151097 -0.03609138
  0.        ]","[ 3.74648821 -1.40075993  2.84833529 -1.02363399  0.34929493 -0.91245861
  0.1792824   0.03184913  0.00417891 -0.0637659   0.00563826  0.12517663
  0.        ]"
tt3450958,[ 2.55874021 -4.73075605],[5.15235213 0.23385158],[4.00302984 0.51620662 0.16825068 0.        ],"[ 4.23081202e+00  8.94235532e-01  5.04072480e-03 -1.05307368e-01
 -4.91698698e-02 -1.87946618e-04  0.00000000e+00]","[ 3.50912218 -0.02816392  1.27941348 -0.49443719  0.2139756  -0.2693607
  0.13658906  0.023196    0.0488709   0.11231886  0.01385678  0.05665333
  0.        ]"
tt3460252,[ 0.53781074 -0.01512848],[0.21451254 0.11323362],[4.19148296 0.54146063 0.05328091 0.        ],"[-2.48690241 -3.52998123 -0.92295765 -0.66004219 -0.13315985 -0.06915833
  0.        ]","[ 0.4819182  -1.05569533  1.99633203 -2.86409398  0.47563494 -0.57567416
  0.3096128  -0.05469064 -0.02537024  0.19446959 -0.07096874  0.09827478
  0.        ]"
tt3464902,[-1.33031545 -1.15928622],[-0.7854463   0.63675014],[-2.46797579  1.92917515 -0.39072163  0.        ],"[-0.50553213 -1.18843102 -3.58975969 -4.73157296 -2.28431849 -0.50777402
  0.        ]","[ 0.35510739 -1.37140278  1.03755419 -1.92910875  1.9822734  -2.57379794
  0.17893971  0.91435563 -0.64920371  1.61455157 -0.69879333  1.1724872
  0.        ]"
tt3469046,[ 2.99952584 -5.71531497],[5.58198848 0.49220304],[4.18236013 0.67601814 0.30742658 0.        ],"[ 3.66983331e+00  7.11456249e-01 -1.00092325e-01  7.12264130e-04
 -8.88858999e-02 -1.08474488e-03  0.00000000e+00]","[ 2.42386661 -0.14099242  1.09512495 -0.49372462  0.16485594 -0.34564006
  0.16175448  0.11511211  0.0101874   0.15861021  0.04728882  0.12551217
  0.        ]"
tt3470600,[ 1.89943572 -0.14073709],[0.81439543 0.51089553],[4.95510745 0.55399851 0.24979476 0.        ],"[-1.05638068 -0.00645189  1.00877454  1.16007782  0.03607247 -0.39546205
  0.        ]","[-0.02925324  1.92080271  0.12112845 -0.25725171  0.72258885 -0.41416362
  1.14476418 -0.87494218  0.75714864 -0.66306788  0.20078391 -0.31295193
  0.        ]"
tt3480822,[ 2.24390368 -4.11722986],[4.8034203  0.16465856],[4.04387591 0.37675642 0.10834123 0.        ],"[ 4.28816186  0.72339105 -0.01262433 -0.10968074 -0.01057037 -0.00787855
  0.        ]","[ 4.08522912e+00 -1.92867571e-01  1.10475133e+00 -3.13233562e-01
  1.66420024e-01 -1.58453358e-01  5.03418737e-02  4.01851858e-02
  1.45712091e-02  7.66356356e-02 -1.87025999e-03  5.73088218e-02
  0.00000000e+00]"
tt3498820,[ 2.25880091 -4.13199631],[4.8260542  0.14959317],[3.63532009 0.3418421  0.08995688 0.        ],"[ 4.39456291e+00  8.40779444e-01 -1.81445699e-02 -1.85808650e-03
 -4.32449524e-02 -8.52583146e-03  0.00000000e+00]","[ 4.12235541e+00 -6.09384169e-01  1.78495942e+00 -7.54395099e-01
  3.14436036e-01 -2.71853703e-01  2.43730000e-01 -3.33994623e-04
  9.13670219e-03  7.79014529e-02  8.55644885e-03  4.72779423e-02
  0.00000000e+00]"
tt3499096,[ 2.5174761 -4.5773317],[5.3627262  0.13090968],[3.25899961 0.48895044 0.09783849 0.        ],"[ 3.45460258  1.22312683 -0.05760195 -0.07537087  0.057796    0.01369136
  0.        ]","[ 3.78615691e+00 -9.46429426e-01  2.08079427e+00 -5.60648546e-01
  1.90629807e-01 -2.01049676e-01  3.66811081e-02  4.69063473e-02
  1.37044616e-03  3.09180002e-02 -4.67054021e-03  3.16092516e-02
  0.00000000e+00]"
tt3501632,[ 2.40053951 -4.46015086],[4.67496188 0.24753221],[3.87016039 0.72982672 0.15205335 0.        ],"[ 4.02809637  1.06772008 -0.24775485 -0.38974544 -0.16261172 -0.05268645
  0.        ]","[ 3.86038061 -1.02683352  1.91656023 -0.69544236  0.05100433 -0.11150946
  0.03057598  0.0421555   0.00701706  0.18829428  0.00668728  0.08535031
  0.        ]"
tt3513498,[ 3.15202761 -0.2223997 ],[2.4625008  0.09544709],[ 3.33954411  0.69961438 -0.16197508  0.        ],"[ 3.41463878  1.96837826 -0.73638036 -0.98895981 -0.3886785  -0.11590362
  0.        ]","[ 3.39625487e+00 -1.69575625e+00  3.56846428e+00 -2.55663730e+00
  5.95726269e-01 -8.17915368e-01  1.67567128e-01 -1.04209095e-02
  3.19330793e-03  1.90470509e-01 -7.58550272e-02  1.54764505e-01
  0.00000000e+00]"
tt3513548,[2.43154291 0.10994834],[3.2208083  0.17962929],[ 2.1189299  -0.9577322   0.18719003  0.        ],"[ 2.50691988  0.50071363 -0.17940774 -0.51869073  0.16742259 -0.00562078
  0.        ]","[ 2.62187095 -0.30859778  1.01864518  0.51980973 -0.95271079 -0.50997144
 -0.30889915 -0.01178551  0.10937569  0.05091237 -0.0072366   0.03923201
  0.        ]"
tt3521126,[-0.64043088 -0.37547985],[-0.99706139  0.38483328],[ 2.39889374 -0.32152401 -0.03734842  0.        ],"[-1.8364313  -1.58720265  0.01686005  0.38018142 -0.29489465 -0.15872911
  0.        ]","[ 0.75514867 -3.78891197  3.5687192  -3.84509935  0.82772671 -0.48595059
  0.17776868  0.39924436 -0.01920091  0.37095181 -0.13161772  0.30223064
  0.        ]"
tt3521164,[ 1.61538734 -4.52700638],[3.91897442 2.12812286],[3.87005938 0.07035197 0.8938808  0.        ],"[ 5.49122693  2.44381186  1.34316291  0.51598764 -0.08245148  0.50430839
  0.        ]","[-2.08844805  1.29100174 -1.13697945  0.00258752  1.14282538 -0.12793106
  0.55182153 -0.10822618 -0.63563229  0.20174653  0.5823496  -0.29415857
  0.        ]"
tt3522806,[ 2.76382912 -4.97767196],[5.89361083 0.08254023],[2.42155346 0.63348401 0.05815945 0.        ],"[ 3.40506686  2.23650092  0.03544562 -0.02221198  0.00449445 -0.0174264
  0.        ]","[ 3.14401834e+00 -5.47383870e-01  1.92767925e+00 -6.25214048e-01
  2.38373263e-01 -3.00165326e-01  7.97694531e-02  1.24939242e-02
  1.94015881e-02  3.34142146e-02  1.66349855e-04  2.55239259e-02
  0.00000000e+00]"
tt3530002,[2.76898627 0.07892732],[3.11413367 0.09982666],[ 4.16911789  0.59945728 -0.09088971  0.        ],"[ 1.39691813 -2.10049965 -1.61732116 -1.23684351  0.10059351  0.10685987
  0.        ]","[ 2.67086981 -0.91849474  1.85225282 -2.50776407  0.51482528 -0.78558189
  0.23011709 -0.2900813   0.2637609  -0.11565762  0.03285994  0.03808529
  0.        ]"
tt3531824,[ 3.17718548 -5.95836353],[6.3359494  0.39861487],[4.00363075 1.05956517 0.07991565 0.        ],"[ 2.48146316  1.313001    0.79901721  0.36079286 -0.0725045   0.20419142
  0.        ]","[-0.48428626  0.84050394 -0.04278797  0.34643543  0.57220928  0.26730703
  0.38748868 -0.06174581  0.16717436 -0.27239282  0.22255713 -0.02306058
  0.        ]"
tt3532216,[ 2.90631263 -5.41792711],[5.17053435 0.322906  ],[2.75774049 0.74225175 0.19341158 0.        ],"[ 3.70495836  0.81442607 -0.22914747 -0.22984054 -0.06146846 -0.02555252
  0.        ]","[ 3.84876278e+00 -5.48017722e-01  1.74982303e+00 -1.21693688e+00
  3.53972549e-01 -5.15331654e-01  1.25427140e-01  7.62823859e-02
  5.25399480e-02  1.60293786e-01 -3.17387673e-03  1.06817051e-01
  0.00000000e+00]"
tt3544112,[-0.60296303 -1.56683867],[-1.11205053 -0.11828901],[-2.50852303  0.01292536 -1.27015518  0.        ],"[-0.39998717 -1.21596364 -3.2660849  -4.65713665 -4.26738509 -1.09290516
  0.        ]","[ 0.34286186 -1.0899523   0.73410394 -1.84257704  0.42053308 -1.79475103
  0.03676359  2.3539755  -1.20850223  2.0932483  -0.59425684  0.55075775
  0.        ]"
tt3553442,[ 2.8723369  -5.23798209],[5.51243941 0.16920691],[2.39354571 0.8618721  0.12206837 0.        ],"[ 3.0828222   0.7547768   0.33173748 -0.1182222  -0.03599981 -0.01362109
  0.        ]","[ 3.72889332e+00 -1.03121571e+00  2.03592384e+00 -1.25063738e+00
  3.52626398e-01 -1.12686784e-01  4.86271461e-02  8.69663289e-02
  7.12576023e-03  1.18703777e-01 -3.37389185e-03  6.02060279e-02
  0.00000000e+00]"
tt3553976,[-1.56979909 -0.93217957],[-0.48348988  0.82177107],[-2.62047389  2.24969289 -0.33215857  0.        ],"[-0.62685866 -1.32304697 -4.31484359 -4.34344413 -1.47945975 -0.47672232
  0.        ]","[ 0.33575282 -1.40233941  1.24020277 -2.27407584  0.71779284 -2.2727436
  0.48799244 -0.123229   -0.35898496  1.17282253 -0.47917762  1.00670875
  0.        ]"
tt3564472,[ 3.04926962 -5.86961017],[5.65005116 0.57688251],[2.9888239  0.84551845 0.06668891 0.        ],"[ 2.93708415  0.80816875 -0.11417197 -0.28632478 -0.122123   -0.24207583
  0.        ]","[ 3.11090789 -0.94482466  1.89163393 -1.03388085  0.36927963 -0.43592493
  0.11535854  0.15160686  0.01988013  0.23784534 -0.04241794  0.21119505
  0.        ]"
tt3567288,[ 2.40541476 -4.48930778],[4.67899804 0.27387626],[3.1891928  0.41518483 0.19905591 0.        ],"[ 4.1106501   0.39852147 -0.42543614 -0.48486325 -0.09913128 -0.03619445
  0.        ]","[ 4.3920946  -1.00909661  1.80160292 -1.19452725  0.2740895  -0.54726714
  0.08053748  0.08476756  0.0516204   0.20977974 -0.01567987  0.10353184
  0.        ]"
tt3581652,[ 3.94117625 -0.33777375],[3.90108702 0.27008608],[ 3.44175265 -0.28536052  0.06550477  0.        ],"[ 4.12566705  1.00131783  0.34123095 -0.84399037 -0.51386719 -0.28918146
  0.        ]","[ 3.83971825 -0.28113473  1.3307912  -0.81344962  0.45131215 -0.28999507
 -0.27214483  0.3251335  -0.13015465  0.27014174 -0.18233383  0.33956709
  0.        ]"
tt3606752,[ 2.67883904 -4.94747407],[5.47122578 0.23797742],[3.90825121 0.64652382 0.17390216 0.        ],"[ 3.80788802  1.14607781  0.19109164 -0.05199862 -0.0182833   0.03026995
  0.        ]","[ 3.12131785 -0.50101225  1.2895952  -0.22058733  0.31102092 -0.10262659
  0.03426853  0.02557375  0.02520201  0.06916632  0.01815051  0.05272574
  0.        ]"
tt3606756,[ 2.89497019 -5.41630302],[5.33846621 0.34674344],[3.94727301 0.98306225 0.1924061  0.        ],"[ 3.84353490e+00  7.95384786e-01  1.77180744e-01 -1.23271766e-01
 -1.21008786e-01  3.29828776e-03  0.00000000e+00]","[ 2.81311195  0.03368364  1.35099195 -0.53523274  0.12281724 -0.13479758
  0.10802769  0.03127273  0.05723799  0.1380399   0.03035863  0.10892381
  0.        ]"
tt3612126,[ 1.94143213 -3.4871325 ],[4.82439417 0.04589693],[4.15693856 0.26525038 0.01952803 0.        ],"[ 4.30685968  0.9956161   0.12409774 -0.01128838 -0.01822538 -0.00430707
  0.        ]","[ 4.52055207e+00 -2.16367957e-01  1.11178320e+00 -1.21889000e-01
  1.72288494e-01 -6.38570880e-02  1.37341772e-02  3.10497442e-02
  1.94356396e-03  2.60294945e-02 -9.01217959e-03  1.74412506e-02
  0.00000000e+00]"
tt3612616,[ 3.71802772 -7.54339198],[3.35158827 1.20029775],[1.47824898 0.73737028 0.73872102 0.        ],"[ 2.80538663 -1.54516128 -0.41788371 -0.99775954 -0.18079062 -0.2194978
  0.        ]","[ 1.63353191  0.52216781 -0.17764038 -2.82160775 -0.08500916 -0.91408531
  0.32452063  0.32293307  0.1375303   0.72529691  0.08729841  0.60136176
  0.        ]"
tt3622592,[ 2.47709797 -4.49159722],[5.8187478  0.11297249],[4.23944845 0.39374574 0.01936988 0.        ],"[ 3.40708996  1.16456498  0.18152685 -0.0175623  -0.03156905 -0.05797569
  0.        ]","[ 3.08913974  0.13802789  0.55115355  0.23700894  0.10693783 -0.01890977
  0.03556787  0.03460544  0.0109438   0.05454267 -0.01101325  0.03790227
  0.        ]"
tt3623726,[ 3.53835568 -6.65035302],[5.56257737 0.46278376],[2.21739495 1.07513401 0.42493403 0.        ],"[ 2.50676209  0.78851274 -0.03912988 -0.35828491  0.09720336  0.05331442
  0.        ]","[ 2.81608271 -0.52726126  1.76415868 -1.02506579  0.34294713 -0.54179312
  0.16759575 -0.17540708  0.20323371  0.19689698  0.02739875  0.0673877
  0.        ]"
tt3628584,[ 2.51348569 -4.65757094],[5.04602893 0.24319535],[2.90078161 0.4855404  0.18499015 0.        ],"[ 3.85754625  0.68862496 -0.12999676 -0.30565071 -0.10257523 -0.01407119
  0.        ]","[ 3.99719165 -1.08469127  2.07153456 -1.31905715  0.39408976 -0.52159087
  0.10890303  0.05195009  0.02200094  0.15995264  0.01351172  0.02162396
  0.        ]"
tt3631112,[ 2.82708845 -5.36099756],[5.2463081  0.43079469],[3.539283   0.57682476 0.29858721 0.        ],"[ 3.74517387  0.52220399 -0.33005315 -0.2781452  -0.1371761  -0.0038291
  0.        ]","[ 3.49837117 -0.6333394   1.63201703 -1.01829501  0.22834983 -0.44959256
  0.1036343   0.17557509 -0.0270393   0.29501431  0.02304175  0.09923164
  0.        ]"
tt3640424,[ 2.96940719 -5.35265784],[5.1979238  0.09477223],[3.07038631 1.27134676 0.03183879 0.        ],"[4.04972257e+00 2.15578794e+00 1.11972252e+00 4.83078938e-01
 2.75184050e-03 2.49105549e-02 0.00000000e+00]","[-2.38199127  0.74866688 -0.45150528  0.13645935  1.02356635  0.17832459
  0.29201024  0.02997101  0.00318208 -0.01553696  0.02924464 -0.0087705
  0.        ]"
tt3659388,[ 2.69775997 -5.5768568 ],[4.88981408 1.00393594],[2.27139102 0.51779055 0.21908491 0.        ],"[ 3.19598211  1.0926735  -0.74989007 -0.92653656 -0.48922933 -0.12595078
  0.        ]","[ 3.6818282  -1.4177321   2.47852995 -1.46655042  0.46300406 -0.94569582
  0.13299347  0.02294608  0.04663246  0.67441457  0.02058186  0.56130204
  0.        ]"
tt3682448,[ 3.37336408 -6.68845786],[4.38127882 0.88889935],[1.68548481 0.73984349 0.38264295 0.        ],"[ 2.68889633  0.37680154 -0.67372471 -0.85837911 -0.19570222  0.03532972
  0.        ]","[ 3.358982   -1.32298358  2.45478268 -1.88361909  0.52302793 -0.99765983
 -0.09407728  0.3708698   0.03692306  0.41234897 -0.14976616  0.34780373
  0.        ]"
tt3691740,[ 2.73830437 -4.92163205],[6.11268148 0.06883123],[4.58198744 0.71862697 0.0318087  0.        ],"[ 3.47717351e+00  7.45777796e-01  4.30053592e-01  5.36087750e-02
  2.20404466e-03 -9.03179857e-03  0.00000000e+00]","[ 1.80568642e+00  3.55540503e-01  9.92684034e-01 -2.27272275e-01
  1.18173846e-01  8.76816992e-02  2.96020553e-02  1.66871582e-02
  6.65643378e-03  3.09976228e-02 -1.67579382e-03  3.73342112e-02
  0.00000000e+00]"
tt3704428,[ 3.15411476 -6.4952259 ],[5.64902925 1.14159955],[2.84991284 0.59814415 0.47833936 0.        ],"[ 3.18426632  1.44532177 -0.11439595 -0.52011584 -0.37312832 -0.08714932
  0.        ]","[ 2.9488859  -0.26265266  1.46815332 -0.66014913  0.33332249 -0.55325153
  0.18681931 -0.09738564  0.05339631  0.45645891  0.02176556  0.41510928
  0.        ]"
tt3717252,[ 2.32725089 -4.15386395],[5.69887603 0.02125162],[ 3.65974322e+00  3.60764481e-01 -2.90343775e-03  0.00000000e+00],"[ 3.88322416  1.62215655  0.14671329  0.00751406  0.00869947 -0.02218499
  0.        ]","[ 3.44798747e+00 -4.70080612e-01  1.57980991e+00 -2.76375669e-01
  1.58941260e-01 -6.25078928e-02  2.06410768e-02  2.25713597e-02
  5.21932843e-03  8.14135742e-03 -3.05665516e-03  1.79181023e-02
  0.00000000e+00]"
tt3717490,[ 2.23939467 -4.06667104],[4.8752917  0.10996067],[3.99648961 0.44972382 0.09360594 0.        ],"[ 4.56418112  0.76630928  0.02080714 -0.06135412 -0.08488808 -0.00602046
  0.        ]","[ 3.79914199 -0.36102275  1.46506933 -0.57822383  0.16543798 -0.08705128
  0.07451735  0.01327077  0.00553608  0.08106525  0.00762049  0.02720641
  0.        ]"
tt3722234,[ 3.16843141 -5.65749512],[6.20421093 0.03179336],[3.23361664 1.1642979  0.04996984 0.        ],"[2.71440459e+00 8.13271927e-01 3.09680449e-01 3.29327668e-01
 3.08963324e-02 2.05642390e-03 0.00000000e+00]","[ 2.37001411e+00 -5.23197369e-02  1.45225610e+00 -7.45112773e-01
  3.02296132e-01 -1.04554665e-01  5.57792143e-02  1.36788938e-02
  2.78100992e-03  1.86366535e-02  1.48768129e-03  2.49478146e-03
  0.00000000e+00]"
tt3731562,[ 2.59600235 -4.86702528],[5.08525801 0.32388426],[3.54392285 0.51353257 0.20003866 0.        ],"[ 4.09898817  0.96370062 -0.15412573 -0.34346619 -0.05293139 -0.02813203
  0.        ]","[ 3.46277561 -0.4339537   1.76798274 -0.87129778  0.34103999 -0.43045693
  0.08421338  0.06081836  0.01675718  0.14459776 -0.00680238  0.11699209
  0.        ]"
tt3741700,[ 2.41885513 -4.39337926],[4.89967338 0.11981874],[3.97374155 0.56161494 0.06829537 0.        ],"[ 4.44120410e+00  7.34962012e-01  2.15952421e-01 -6.36619607e-02
 -1.43009769e-02  1.07354487e-03  0.00000000e+00]","[ 3.85639464  0.05795342  1.14412963 -0.52411539  0.30437004 -0.18343692
  0.09257748 -0.01288596  0.01540109  0.04842249  0.0067873   0.03177409
  0.        ]"
tt3741834,[-0.65200687 -3.3167882 ],[-1.90003126  1.90693138],[-1.94409094 -0.94205583 -0.21106547  0.        ],"[-0.30587987 -0.08840405 -0.21400992 -1.31618809 -0.64326365 -1.97357639
  0.        ]","[ 0.1387556  -0.66926485  0.18115663 -0.22626148  0.06478494 -0.14416544
 -0.0851648  -1.58266896  0.98529248  0.149311   -1.5466307   2.46796203
  0.        ]"
